"","iati_id","result_type","title","period_start","period_end","target","actual"
"12667","T05-EUTF-SAH-NE-04-01","OS1. Améliorer l’employabilité des jeunes filles et garçons grâce à la formation professionnelle et au développement de la petite entreprise artisanale","% des jeunes (</=30 ans) ayant un travail rémunéré́ en rapport avec leur domaine de formation dans l’année qui suit leur formation (désagrégation par sexe, âge, filières si pertinent par rapport au projet + Régions d’Agadez et de Zinder VS national) ",2015-01-01,2025-12-31,"",""
"12668","T05-EUTF-SAH-NE-04-01","OS1. Améliorer l’employabilité des jeunes filles et garçons grâce à la formation professionnelle et au développement de la petite entreprise artisanale","% des sortants de l’EFPT bénéficiant d’une formation professionnelle qualifiante (désagrégation par sexe, âge, filières si pertinent par rapport au projet + Régions d’Agadez et de Zinder VS national)",2015-01-01,2025-12-31,"",""
"12669","T05-EUTF-SAH-NE-04-01","OS1. Améliorer l’employabilité des jeunes filles et garçons grâce à la formation professionnelle et au développement de la petite entreprise artisanale","% d’employeurs satisfaits de la qualification des jeunes employés ",2015-01-01,2025-12-31,"",""
"12670","T05-EUTF-SAH-NE-04-01","EUTF indicators - new","Number of people reached by information campaigns on resilience-building practices and basic rights",2015-01-01,2025-12-31,"120","120.00"
"12671","T05-EUTF-SAH-NE-04-01","EUTF indicators - new","Number of planning, monitoring, learning, data-collection and analysis tools set up, implemented and / or strengthened",2015-01-01,2025-12-31,"10","10.00"
"12672","T05-EUTF-SAH-NE-04-01","EUTF Common Output Indicators","1.1 Number of direct jobs created or supported through EUTF-funded projects",2015-01-01,2025-12-31,"","3541.00"
"12673","T05-EUTF-SAH-NE-04-01","EUTF Common Output Indicators","1.4 Number of people benefitting from professional trainings (TVET) and/or skills development",2015-01-01,2025-12-31,"","6758.00"
"12674","T05-EUTF-SAH-NE-04-01","EUTF Common Output Indicators","1.5 Number of industrial parks and/or business infrastructures constructed, expanded or improved",2015-01-01,2025-12-31,"","201.00"
"12675","T05-EUTF-SAH-NE-04-01","EUTF Common Output Indicators","5.2 Number of planning, monitoring, learning, data-collection and analysis systems set up, implemented and / or strengthened",2015-01-01,2025-12-31,"","2.00"
"12676","T05-EUTF-SAH-NE-04-01","EUTF Common Output Indicators","5.3 Number of field studies, surveys and other research conducted",2015-01-01,2025-12-31,"","8.00"
"12677","T05-EUTF-SAH-NE-04-01","EUTF indicators","Number of jobs created",2015-01-01,2025-12-31,"1370","1370.00"
"12678","T05-EUTF-SAH-NE-04-01","EUTF indicators","Number of people benefiting from professional trainings (TVET) and/or skills development",2015-01-01,2025-12-31,"5821","5821.00"
"12679","T05-EUTF-SAH-BF-03-01","OS1. Renforcer le cadre institutionnel et juridique du Burkina Faso pour la gestion efficace de ses frontières en collaboration avec ses pays limitrophes, notamment le Mali et le Niger","Taux de mise en oeuvre des recommandations du Conseil des Frontières (CF), d’une session à l’autre, par les acteurs de la GF",2015-01-01,2025-12-31,"50","0"
"12680","T05-EUTF-SAH-BF-03-01","OS 2. Renforcer le maillage et l’interopérabilité des acteurs impliqués dans le contrôle et la sécurisation des frontières au Burkina Faso en coordination avec les pays limitrophes","Taux de satisfaction de la population (résidents et migrants) par rapport aux services de contrôle et de sécurisation et par rapport à la situation sécuritaire dans les espaces frontaliers sélectionnés",2015-01-01,2025-12-31,"20","0"
"12681","T05-EUTF-SAH-BF-03-01","OS 3. Améliorer la présence de l'Etat dans les espaces frontaliers, à travers la construction et la gestion de l’infrastructure transfrontalière, l’expansion des services sociaux de base des CT et la gestion humanitaire des crises.","Taux d’accès aux services étatiques et socio-économiques (eau, santé, éducation) dans les collectivités territoriales frontalières sélectionnées",2015-01-01,2025-12-31,"5","0"
"12682","T05-EUTF-SAH-BF-03-01","OS 4 : Améliorer le pilotage, la coordination et le suivi du programme PAGIF en renforçant les capacités des structures de mise en oeuvre","Taux d’exécution des activités du PAGIF",2015-01-01,2025-12-31,"50","0"
"12683","T05-EUTF-SAH-BF-03-01","EUTF indicators","Number of border stations supported to strengthen border control",2015-01-01,2025-12-31,"","0"
"12684","T05-EUTF-SAH-BF-03-01","EUTF indicators","Number of staff from governmental institutions, internal security forces and relevant non-state actors trained  on security, border management, CVE, conflict prevention, protection of civilian populations and human rights",2015-01-01,2025-12-31,"1541","1541.00"
"12685","T05-EUTF-SAH-BF-03-01","EUTF indicators - new","Number of strategies, policies and plans developed and / or directly supported",2015-01-01,2025-12-31,"6","6.00"
"12686","T05-EUTF-SAH-BF-03-01","EUTF indicators - new","Number of social infrastructure built or rehabilitated",2015-01-01,2025-12-31,"1","1.00"
"12687","T05-EUTF-SAH-BF-03-01","EUTF indicators - new","Number of cross-border cooperation initiatives created / launched or supported",2015-01-01,2025-12-31,"4","4.00"
"12688","T05-EUTF-SAH-BF-03-01","EUTF Common Output Indicators","2.1 bis Number of social infrastructures built and/or rehabilitated",2015-01-01,2025-12-31,"","33.00"
"12689","T05-EUTF-SAH-BF-03-01","EUTF Common Output Indicators","4.1 Number of infrastructures supported to strengthen governance",2015-01-01,2025-12-31,"","1.00"
"12690","T05-EUTF-SAH-BF-03-01","EUTF Common Output Indicators","4.2 Number of staff from governmental institutions, internal security forces and relevant non-state actors trained on governance, conflict prevention and human rights",2015-01-01,2025-12-31,"","1641.00"
"12691","T05-EUTF-SAH-BF-03-01","EUTF Common Output Indicators","4.6 Number of strategies, laws, policies and plans developed and / or directly supported",2015-01-01,2025-12-31,"","15.00"
"12692","T05-EUTF-SAH-BF-03-01","EUTF Common Output Indicators","5.2 Number of planning, monitoring, learning, data-collection and analysis systems set up, implemented and / or strengthened",2015-01-01,2025-12-31,"","6.00"
"12693","T05-EUTF-SAH-NE-06-03","EUTF indicators - new","Number of activities/events explicitly dedicated to raising awareness and sensitivity of general public regarding migration",2015-01-01,2025-12-31,"6","6.00"
"12694","T05-EUTF-SAH-NE-06-03","EUTF indicators - new","Number of individuals trained on migration management",2015-01-01,2025-12-31,"190","190.00"
"12695","T05-EUTF-SAH-NE-06-03","EUTF indicators - new","Number of Institutions and non-state actors benefitting from capacity building and operational support on security, border management, CVE, conflict prevention, protection of civilian populations and human rights",2015-01-01,2025-12-31,"11","11.00"
"12696","T05-EUTF-SAH-NE-06-03","EUTF indicators - new","Number of strategies, policies and plans developed and / or directly supported",2015-01-01,2025-12-31,"3","3.00"
"12697","T05-EUTF-SAH-NE-06-03","EUTF indicators - new","Number of multi-stakeholders groups and learning mechanisms formed and regularly gathering",2015-01-01,2025-12-31,"9","9.00"
"12698","T05-EUTF-SAH-NE-06-03","EUTF indicators - new","Number of planning, monitoring, learning, data-collection and analysis tools set up, implemented and / or strengthened",2015-01-01,2025-12-31,"70","70.00"
"12699","T05-EUTF-SAH-NE-06-03","EUTF indicators - new","Number of field studies, surveys and other research conducted",2015-01-01,2025-12-31,"3","3.00"
"12700","T05-EUTF-SAH-NE-06-03","EUTF indicators","Number of migrants, or potential migrants, reached out by information campaign on migration and risks linked to irregular migration",2015-01-01,2025-12-31,"600","600.00"
"12701","T05-EUTF-SAH-NE-06-03","EUTF indicators","Number of Institutions (National and local) and Non-State actors directly supported through capacity building on migration management",2015-01-01,2025-12-31,"2","2.00"
"12702","T05-EUTF-SAH-NE-06-03","EUTF indicators","Number of staff from governmental institutions, internal security forces and relevant non-state actors trained  on security, border management, CVE, conflict prevention, protection of civilian populations and human rights",2015-01-01,2025-12-31,"437","437.00"
"12703","T05-EUTF-SAH-NE-06-03","EUTF Common Output Indicators","3.11 Number of awareness raising events on migration",2015-01-01,2025-12-31,"","8.00"
"12704","T05-EUTF-SAH-NE-06-03","EUTF Common Output Indicators","3.3 Number of (potential) migrants, reached by information campaigns on migration",2015-01-01,2025-12-31,"","1000.00"
"12705","T05-EUTF-SAH-NE-06-03","EUTF Common Output Indicators","4.1 bis Number of items of equipment provided to strengthen governance",2015-01-01,2025-12-31,"","1068.00"
"12706","T05-EUTF-SAH-NE-06-03","EUTF Common Output Indicators","5.1 Number of multi-stakeholder groups and learning mechanisms formed and regularly gathering",2015-01-01,2025-12-31,"","11.00"
"12707","T05-EUTF-SAH-NE-06-03","EUTF Common Output Indicators","3.6 Number of institutions and non-state actors strengthened through capacity building or operational support on protection and migration management",2015-01-01,2025-12-31,"","22.00"
"12708","T05-EUTF-SAH-NE-06-03","EUTF Common Output Indicators","3.7 Number of individuals trained on migration management and protection",2015-01-01,2025-12-31,"","190.00"
"12709","T05-EUTF-SAH-NE-06-03","EUTF Common Output Indicators","4.2 Number of staff from governmental institutions, internal security forces and relevant non-state actors trained on governance, conflict prevention and human rights",2015-01-01,2025-12-31,"","887.00"
"12710","T05-EUTF-SAH-NE-06-03","EUTF Common Output Indicators","4.6 Number of strategies, laws, policies and plans developed and / or directly supported",2015-01-01,2025-12-31,"","4.00"
"12711","T05-EUTF-SAH-NE-06-03","EUTF Common Output Indicators","5.2 Number of planning, monitoring, learning, data-collection and analysis systems set up, implemented and / or strengthened",2015-01-01,2025-12-31,"","71.00"
"12712","T05-EUTF-SAH-NE-06-03","EUTF Common Output Indicators","5.3 Number of field studies, surveys and other research conducted",2015-01-01,2025-12-31,"","14.00"
"12713","T05-EUTF-HOA-SO-23","EUTF indicators","Number of jobs created",2015-01-01,2025-12-31,"11","11.00"
"12714","T05-EUTF-HOA-SO-23","EUTF indicators","Number of people participating in conflict prevention and peace building activities",2015-01-01,2025-12-31,"373","373.00"
"12715","T05-EUTF-HOA-SO-23","EUTF indicators","Number of people assisted to develop economic income-generating activities",2015-01-01,2025-12-31,"1929","1929.00"
"12716","T05-EUTF-HOA-SO-23","EUTF indicators","Number of people receiving basic social services",2015-01-01,2025-12-31,"200","200.00"
"12717","T05-EUTF-HOA-SO-23","EUTF indicators","Number of people receiving nutrition assistance",2015-01-01,2025-12-31,"563","563.00"
"12718","T05-EUTF-HOA-SO-23","EUTF indicators","Number of people receiving food-security related assistance",2015-01-01,2025-12-31,"1107","1107.00"
"12719","T05-EUTF-HOA-SO-23","EUTF indicators","Number of local governments and/or communities that adopt and implement local disaster risk reduction strategies",2015-01-01,2025-12-31,"28","28.00"
"12720","T05-EUTF-HOA-SO-23","EUTF indicators - new","Number of people reached by information campaigns on resilience-building practices and basic rights",2015-01-01,2025-12-31,"150","150.00"
"12721","T05-EUTF-HOA-SO-23","EUTF indicators - new","Number of staff from local authorities and basic service providers benefitting from capacity building for strengthening services delivery",2015-01-01,2025-12-31,"333","333.00"
"12722","T05-EUTF-HOA-SO-23","EUTF indicators - new","Number of multi-stakeholders groups and learning mechanisms formed and regularly gathering",2015-01-01,2025-12-31,"28","28.00"
"12723","T05-EUTF-HOA-SO-23","EUTF indicators - new","Number of field studies, surveys and other research conducted",2015-01-01,2025-12-31,"1","1.00"
"12724","T05-EUTF-HOA-SO-23","EUTF indicators - new","Number of social infrastructure built or rehabilitated",2015-01-01,2025-12-31,"16","16.00"
"12725","T05-EUTF-HOA-SO-23","EUTF indicators - new","Hectares of land benefitting from improved agricultural management",2015-01-01,2025-12-31,"1","1.00"
"12726","T05-EUTF-HOA-SO-23","EUTF indicators - new","Number of strategies, policies and plans developed and / or directly supported",2015-01-01,2025-12-31,"5","5.00"
"12727","T05-EUTF-HOA-SO-23","EUTF Common Output Indicators","1.1 Number of direct jobs created or supported through EUTF-funded projects",2015-01-01,2025-12-31,"","10.58"
"12728","T05-EUTF-HOA-SO-23","EUTF Common Output Indicators","1.3 Number of people assisted to develop income generating activities (IGAs)",2015-01-01,2025-12-31,"","1929.00"
"12729","T05-EUTF-HOA-SO-23","EUTF Common Output Indicators","2.1 bis Number of social infrastructures built and/or rehabilitated",2015-01-01,2025-12-31,"","35.00"
"12730","T05-EUTF-HOA-SO-23","EUTF Common Output Indicators","2.2 Number of basic social services delivered",2015-01-01,2025-12-31,"","200.00"
"12731","T05-EUTF-HOA-SO-23","EUTF Common Output Indicators","2.3 Number of people receiving nutrition assistance",2015-01-01,2025-12-31,"","563.00"
"12732","T05-EUTF-HOA-SO-23","EUTF Common Output Indicators","2.4 Number of people receiving food security-related assistance",2015-01-01,2025-12-31,"","6642.00"
"12733","T05-EUTF-HOA-SO-23","EUTF Common Output Indicators","2.5 Number of local governments and/or communities that adopt and implement local disaster risk reduction strategies",2015-01-01,2025-12-31,"","43.00"
"12734","T05-EUTF-HOA-SO-23","EUTF Common Output Indicators","2.6 Hectares of agricultural and pastoral ecosystems where sustainable management practices have been introduced with EU support",2015-01-01,2025-12-31,"","13.35"
